model,strategy,target,seed,rmse,r2,mae
encoder_minilm,ft_3000,TAtracado,1024,34.2743116558483,0.273237559856914,20.673689129948617
encoder_minilm,ft_3000,TOperacao,2048,28.6076940984156,0.3825046104066684,12.992524001598358
encoder_minilm,ft_3000,TAtracado,2048,31.91512449330524,0.369843997835832,16.53471392929554
encoder_minilm,ft_3000,TOperacao,3141,28.778753903254362,0.3750979005979007,12.736492738723754
encoder_minilm,ft_3000,TAtracado,3141,32.43275652063719,0.34923720613690556,16.631359615921973
encoder_minilm,ft_3000,TOperacao,4096,29.18928213397257,0.35714231278942676,14.076145870685577
encoder_minilm,ft_3000,TAtracado,4096,32.49846602240195,0.3465976144878715,18.456071751713754
encoder_minilm,ft_3000,TOperacao,5000,29.48435700889088,0.344079302464916,13.287131950855255
encoder_minilm,ft_3000,TAtracado,5000,33.4704588540876,0.3069280475105495,17.679363825917243
encoder_minilm,ft_3000,TOperacao,6273,28.61867539496451,0.382030458144047,12.680932354927062
encoder_minilm,ft_3000,TAtracado,6273,32.3842379753311,0.3511827976006102,16.568193860650062
encoder_minilm,ft_3000,TOperacao,7777,28.51345870068457,0.38656604107981474,14.129809420108796
encoder_minilm,ft_3000,TAtracado,7777,31.728590771031516,0.3771885931670529,17.79997725069523
encoder_minilm,ft_3000,TOperacao,8192,29.18886532692665,0.3571606719734075,13.399934825897217
encoder_minilm,ft_3000,TAtracado,8192,32.88081583590264,0.3311323974199749,17.19262023985386
encoder_minilm,ft_3000,TOperacao,9001,30.84239159790438,0.2822650298047473,17.152543399333954
encoder_minilm,ft_3000,TAtracado,9001,35.43736376440984,0.22307731070553283,23.072104178071022
encoder_minilm,ft_3000,TOperacao,10240,31.517274992589368,0.25051087629149305,17.121550176143646
encoder_minilm,ft_3000,TAtracado,10240,35.5543534206584,0.21793912096484402,21.964942348599433
encoder_minilm,ft_3000,TOperacao,11111,29.225051874773474,0.35556577917310717,14.228843185901642
encoder_minilm,ft_3000,TAtracado,11111,32.01384012331132,0.3659397391621946,17.2283821862936
encoder_minilm,ft_3000,TOperacao,12345,30.121374884107247,0.31543042188890913,15.166058158874511
encoder_minilm,ft_3000,TAtracado,12345,32.7671109948345,0.335750408414897,18.5732860404253
encoder_minilm,ft_3000,TOperacao,13579,29.19915682986008,0.35670728339095525,14.696271959543228
encoder_minilm,ft_3000,TAtracado,13579,33.20078463528917,0.3180513302381456,18.214128418564798
encoder_minilm,ft_3000,TOperacao,14641,28.911337230863424,0.3693268065370442,12.922152404785157
encoder_minilm,ft_3000,TAtracado,14641,32.45837827092377,0.3482085998967229,16.94799149096012
encoder_minilm,ft_3000,TOperacao,15360,27.74671363626994,0.4191137227786993,11.910675238370896
encoder_minilm,ft_3000,TAtracado,15360,31.622572462843664,0.38134377903075234,15.42142185509205
encoder_minilm,ft_3000,TOperacao,16384,30.567968789508164,0.2949804250247079,15.029143726825714
encoder_minilm,ft_3000,TAtracado,16384,33.22536830489958,0.3170410524535201,18.630441213250162
encoder_minilm,ft_6000,TOperacao,42,30.80849993945236,0.28384155238454356,14.89345201730728
encoder_minilm,ft_6000,TAtracado,42,33.556127232858856,0.3033756411463797,18.446504128575324
encoder_minilm,ft_6000,TOperacao,137,27.34168496949443,0.43594875388368626,11.580410373210906
encoder_minilm,ft_6000,TAtracado,137,30.92959917961996,0.4081610064242853,15.291653326153755
encoder_minilm,ft_6000,TOperacao,256,29.52536230520712,0.3422535936335078,14.52322433233261
encoder_minilm,ft_6000,TAtracado,256,31.69689439744699,0.3784323296290336,18.380229751467706
