model,target,size,seed,rmse,r2,mae,train_s,infer_s
linear_regression,TOperacao,100,137,34.799111822559844,0.08629851220065676,19.65412170648575,0.001,0.0001
linear_regression,TOperacao,100,256,47.73093972056505,-0.7189687538138885,23.61899771809578,0.001,0.0001
linear_regression,TOperacao,100,512,34.78637984180414,0.08696698337823006,18.91342774629593,0.001,0.00011
linear_regression,TOperacao,100,1024,302.906715062565,-68.22864244618953,38.56630675792694,0.001,0.00012
linear_regression,TOperacao,100,2048,33.87033029410878,0.13442067096678612,18.110124926567078,0.001,8e-05
linear_regression,TOperacao,100,3141,37.71573680794075,-0.0732804180866935,18.17326404094696,0.001,8e-05
linear_regression,TOperacao,100,4096,34.295401041855385,0.11255839709785787,16.628942866325378,0.001,9e-05
linear_regression,TOperacao,100,5000,45.49463174524243,-0.56166659614807,20.725065064430236,0.001,0.00014
linear_regression,TOperacao,100,6273,33.00860967771105,0.1779041092850695,19.103876316547392,0.001,0.0001
linear_regression,TOperacao,100,7777,31.342493941638086,0.25880050615646566,17.548151395320893,0.001,8e-05
linear_regression,TOperacao,100,8192,35.539803081937286,0.0469887065239295,24.740555300712586,0.001,0.0001
linear_regression,TOperacao,100,9001,33.839561374560546,0.13599259798301555,18.93968551516533,0.001,8e-05
linear_regression,TOperacao,100,10240,33.94400189435741,0.13065112012127356,16.30437902927399,0.001,8e-05
linear_regression,TOperacao,100,11111,34.05417938571268,0.12499839080563602,15.615919229984284,0.001,8e-05
linear_regression,TOperacao,100,12345,109.76091869547301,-8.089991554388275,26.45162254691124,0.001,8e-05
linear_regression,TOperacao,100,13579,31.939650041080103,0.23028788983670712,16.730220680236815,0.001,8e-05
linear_regression,TOperacao,100,14641,34.011104693514454,0.12721054735160298,19.45795767188072,0.001,0.0001
linear_regression,TOperacao,100,15360,31.503123951038095,0.25118375620968825,17.646715371608735,0.001,0.0001
linear_regression,TOperacao,100,16384,32.850676829672324,0.18575208230791762,17.261601598262786,0.001,0.00011
linear_regression,TOperacao,500,42,31.81684708796411,0.23619535639581368,15.999499609470368,0.016,0.00018
linear_regression,TOperacao,500,137,29.654353783460305,0.33649386648933277,15.040701661109924,0.013,0.00021
linear_regression,TOperacao,500,256,32.35549210821999,0.21011469910100733,15.715634753704071,0.013,0.00018
linear_regression,TOperacao,500,512,30.357479496146833,0.3046564450035535,15.233526973724365,0.013,0.00015
linear_regression,TOperacao,500,1024,31.21954778327102,0.26460405828342337,14.37476157426834,0.012,0.00014
linear_regression,TOperacao,500,2048,30.90271589283683,0.27945466422007037,14.70236207485199,0.012,0.00014
linear_regression,TOperacao,500,3141,33.454746074058086,0.15553143329851082,16.24936242222786,0.012,0.00023
linear_regression,TOperacao,500,4096,32.86534988574131,0.1850245372625764,16.096791471242906,0.012,0.00015
linear_regression,TOperacao,500,5000,31.198411845013677,0.26559946166655657,16.628636988401414,0.013,0.00021
linear_regression,TOperacao,500,6273,31.282537705551377,0.2616335306692269,14.967531716823578,0.013,0.00014
linear_regression,TOperacao,500,7777,32.42298478466166,0.2068159035826188,15.657274817228318,0.012,0.0002
linear_regression,TOperacao,500,8192,31.190608259815022,0.2659668034699719,14.305664566755295,0.015,0.00019
linear_regression,TOperacao,500,9001,31.33999752734525,0.2589185738076448,14.796980006694794,0.012,0.00016
linear_regression,TOperacao,500,10240,32.13408957553373,0.2208877858595496,18.2950610601902,0.016,0.00021
linear_regression,TOperacao,500,11111,30.78625589882136,0.2848753259688973,14.599289021492005,0.013,0.00026
linear_regression,TOperacao,500,12345,32.394220568155625,0.20822263395408502,15.729401046037674,0.015,0.00026
linear_regression,TOperacao,500,13579,31.025673755422822,0.273709345778934,14.526084623336793,0.014,0.00015
linear_regression,TOperacao,500,14641,32.45714382400418,0.2051437145778412,14.991148655414582,0.012,0.00018
linear_regression,TOperacao,500,15360,32.421284836303144,0.20689907523777962,15.797865654230117,0.012,0.0002
linear_regression,TOperacao,500,16384,42.53757882958253,-0.3652542801656513,21.123397467136382,0.012,0.00028
linear_regression,TOperacao,1500,42,32.284237404379915,0.21358990933638922,14.775834817886352,0.193,0.0003
linear_regression,TOperacao,1500,137,29.136102810168552,0.3594825961106586,13.637577172517776,0.202,0.00032
linear_regression,TOperacao,1500,256,29.107647056925817,0.36073310685390214,14.234208112955093,0.178,0.00016
linear_regression,TOperacao,1500,512,30.08063529264798,0.3172809499508765,13.439625755548477,0.203,0.00047
linear_regression,TOperacao,1500,1024,30.01722715599648,0.32015617623020753,14.954312723875045,0.197,0.00018
linear_regression,TOperacao,1500,2048,28.794182793698184,0.374427674876578,13.974427887201308,0.22,0.00023
linear_regression,TOperacao,1500,3141,30.53165971425874,0.29665429519759734,14.586595422029495,0.225,0.00029
linear_regression,TOperacao,1500,4096,28.72233219880575,0.37754578137817807,13.830549547672272,0.211,0.00016
linear_regression,TOperacao,1500,5000,30.434468672198523,0.30112507075370354,14.126802307367324,0.234,0.00251
linear_regression,TOperacao,1500,6273,31.908240957247077,0.23180099752498307,14.235963233709334,0.196,0.00023
linear_regression,TOperacao,1500,7777,30.02823114872907,0.31965763799523905,14.850377688407898,0.242,0.00058
linear_regression,TOperacao,1500,8192,27.800057441305388,0.4168780367011,13.912511790990829,0.186,0.00029
linear_regression,TOperacao,1500,9001,31.302161702248316,0.2607068637796548,14.834724011421203,0.216,0.00026
linear_regression,TOperacao,1500,10240,30.883712306597882,0.28034058863171496,16.39977952480316,0.218,0.00044
linear_regression,TOperacao,1500,11111,30.544576587287587,0.2960590475741576,13.874695652723313,0.235,0.00043
linear_regression,TOperacao,1500,12345,30.088824022199773,0.31690919167119,14.4711423265934,0.211,0.0002
linear_regression,TOperacao,1500,13579,36.06236786079535,0.018757181565427716,17.6719260597229,0.252,0.00024
linear_regression,TOperacao,1500,14641,27.1031681385343,0.44574689914606447,13.602004601955414,0.317,0.00057
linear_regression,TOperacao,1500,15360,30.24886192101179,0.30962335378295647,13.967568401098251,0.535,0.0034
linear_regression,TOperacao,1500,16384,27.452684331673602,0.4313596865645749,13.589259037971496,0.327,0.00081
linear_regression,TOperacao,3000,42,26.285760834280232,0.4786743216065299,12.500888073444367,0.88,0.00289
linear_regression,TOperacao,3000,137,26.79353998213054,0.45833820287429916,13.022802233695984,0.761,0.00056
linear_regression,TOperacao,3000,256,27.8878756145674,0.4131881459279696,13.911084028482437,0.794,0.00441
linear_regression,TOperacao,3000,512,28.154052910528865,0.4019329750316113,13.367112443447112,1.132,0.00166
linear_regression,TOperacao,3000,1024,27.600863663452703,0.4252045037310369,13.654242013692857,0.88,0.00629
linear_regression,TOperacao,3000,2048,26.115920193014297,0.4853894582294338,12.756186028718949,1.318,0.00237
linear_regression,TOperacao,3000,3141,26.786679710379225,0.45861554371158963,13.106591781377793,0.945,0.00132
linear_regression,TOperacao,3000,4096,28.140464007451563,0.4025101646493957,13.526502794027328,0.809,0.00093
linear_regression,TOperacao,3000,5000,31.476968789174844,0.25242663483941463,14.178815034627915,1.313,0.00128
linear_regression,TOperacao,3000,6273,29.52909436032686,0.3420873026352821,14.336095204353333,0.801,0.00052
linear_regression,TOperacao,3000,7777,28.10976116997259,0.40381324378761596,13.74419339299202,1.116,0.00331
linear_regression,TOperacao,3000,8192,30.63935924668132,0.2916834808229739,14.440722424983978,1.386,0.0014
linear_regression,TOperacao,3000,9001,26.704700315399794,0.46192423710403674,12.883537884950638,1.067,0.00208
linear_regression,TOperacao,3000,10240,27.49797599369512,0.4294818439678819,13.789494180679322,0.73,0.00025
linear_regression,TOperacao,3000,11111,27.152703102575526,0.44371909219823236,12.94373797416687,0.686,0.00016
linear_regression,TOperacao,3000,12345,29.744812623338543,0.3324397205626739,15.51815026164055,0.782,0.00046
linear_regression,TOperacao,3000,13579,27.874759229816537,0.4137400015190885,13.302641499042512,0.825,0.00121
linear_regression,TOperacao,3000,14641,28.166701674257535,0.4013954674950224,12.988367136716843,0.751,0.00155
linear_regression,TOperacao,3000,15360,29.231559261755095,0.3552787617362523,13.133103531599044,0.824,0.00081
linear_regression,TOperacao,3000,16384,30.271618582774792,0.30858420212490023,14.03267616033554,0.791,0.0004
linear_regression,TOperacao,6000,42,28.174786225465528,0.40105178909248274,13.24885818362236,1.236,0.00136
linear_regression,TOperacao,6000,137,27.829013427556482,0.41566266762780557,13.706552792787551,1.086,0.00025
linear_regression,TOperacao,6000,256,27.538241164180285,0.4278098060162776,13.015949053764343,1.249,0.00098
linear_regression,TOperacao,6000,512,26.534463411098578,0.46876261270759056,12.320225197076798,1.116,0.0005
linear_regression,TOperacao,6000,1024,28.814047117810837,0.3735642464620149,13.36587664961815,1.182,0.00352
linear_regression,TOperacao,6000,2048,25.495152476460166,0.5095629853013403,12.672914454936981,1.141,0.00158
linear_regression,TOperacao,6000,3141,25.7355239898115,0.5002715864990861,12.929192714691162,1.335,0.0011
linear_regression,TOperacao,6000,4096,26.352137795111094,0.47603808783074175,12.72002455830574,1.319,0.00826
linear_regression,TOperacao,6000,5000,27.29156817025854,0.43801464962691494,13.00610074043274,1.491,0.0021
linear_regression,TOperacao,6000,6273,26.935918886265693,0.45256620549209114,13.178710726499558,1.535,0.00134
linear_regression,TOperacao,6000,7777,25.853126735303793,0.4956939675014349,12.341541199684142,2.918,0.00194
linear_regression,TOperacao,6000,8192,27.807710011939623,0.41655695850147345,13.471976926326752,1.439,0.00284
linear_regression,TOperacao,6000,9001,25.99594103926109,0.4901069417534937,12.199675689935685,1.243,0.00125
linear_regression,TOperacao,6000,10240,26.24120588510424,0.480440141022514,12.591129862070083,1.219,0.00149
linear_regression,TOperacao,6000,11111,27.90094459805565,0.41263802647878367,13.514834901094437,1.273,0.00119
linear_regression,TOperacao,6000,12345,26.835828587199604,0.45662702933356913,12.848458304405213,1.282,0.00127
linear_regression,TOperacao,6000,13579,25.42355051007441,0.5123138567446779,12.554706214666366,1.2,0.00182
linear_regression,TOperacao,6000,14641,26.050370676027605,0.4879695043376413,12.920531848669052,1.107,0.00034
linear_regression,TOperacao,6000,15360,26.58167402282955,0.4668705560958869,12.523883939981461,1.12,0.00025
linear_regression,TOperacao,6000,16384,24.718608899593054,0.5389839290124421,12.267908016443252,1.226,0.00086
linear_regression,TAtracado,100,42,42.45548665877991,-0.11512265340156591,23.551393099427223,0.002,0.00016
linear_regression,TAtracado,100,137,38.6605656769044,0.07532013677089544,23.361563079953193,0.001,0.00016
linear_regression,TAtracado,100,256,45.64414057455637,-0.28891732111709945,24.010845142006875,0.001,9e-05
linear_regression,TAtracado,100,512,37.438425172071305,0.13285817190588212,22.658723186850548,0.001,0.00013
linear_regression,TAtracado,100,1024,37.01362682888805,0.1524247318501608,20.421751988530158,0.001,0.00011
linear_regression,TAtracado,100,2048,39.15296733296796,0.051615700547876564,22.44282573282719,0.002,0.00014
linear_regression,TAtracado,100,3141,41.849125598219,-0.08349713663495462,22.32811309158802,0.002,0.00015
linear_regression,TAtracado,100,4096,38.36427625576788,0.0894390722231947,23.379584129452706,0.007,0.00025
linear_regression,TAtracado,100,5000,52.69765638146892,-0.7180571020336621,25.31680521070957,0.001,0.00013
linear_regression,TAtracado,100,6273,37.37395258631124,0.13584220433245875,24.428063033223154,0.001,0.00011
linear_regression,TAtracado,100,7777,37.68086035584249,0.12159133292022617,25.22447686970234,0.001,0.0001
linear_regression,TAtracado,100,8192,38.69574461168078,0.07363655806889968,27.92180356800556,0.002,0.0004
linear_regression,TAtracado,100,9001,38.969161749634324,0.060499275312667966,25.775750690102576,0.001,0.0001
linear_regression,TAtracado,100,10240,38.08863776453118,0.10247640943904923,20.30742270767689,0.001,8e-05
linear_regression,TAtracado,100,11111,40.273868035037616,-0.0034637236965864293,20.917810302376747,0.001,0.00011
linear_regression,TAtracado,100,12345,168.78866470484135,-16.625504081297624,35.77678050458431,0.001,0.00018
linear_regression,TAtracado,100,13579,36.10620211896692,0.19347355962711965,21.420580404400827,0.001,0.00018
linear_regression,TAtracado,100,14641,38.41031668948986,0.08725225784714563,23.694812830090523,0.001,0.00017
linear_regression,TAtracado,100,15360,35.31538933704158,0.22841639924635604,22.117275283932685,0.001,0.0001
linear_regression,TAtracado,100,16384,37.207242080955275,0.14353434637483808,22.315347588658334,0.002,0.0001
linear_regression,TAtracado,500,42,35.68268192576415,0.21228345222941303,20.75735410988331,0.031,0.00018
linear_regression,TAtracado,500,137,34.44743861267296,0.2658769483090563,20.345638211369515,0.014,0.00026
linear_regression,TAtracado,500,256,36.61505075826821,0.17058044084932977,20.76598213493824,0.013,0.00017
linear_regression,TAtracado,500,512,33.57521362857767,0.3025829495810519,19.748697357773782,0.013,0.00044
linear_regression,TAtracado,500,1024,34.5005620536679,0.26361093285836246,18.82629110634327,0.015,0.00017
linear_regression,TAtracado,500,2048,37.282853431448196,0.1400498459828412,20.209110615849497,0.015,0.00055
linear_regression,TAtracado,500,3141,38.06510296119867,0.10358521860167269,21.25132561981678,0.016,0.00031
linear_regression,TAtracado,500,4096,39.495414701095044,0.03495325984068809,21.750272491574286,0.012,0.00017
linear_regression,TAtracado,500,5000,34.10770613089353,0.280285891043382,21.026800530552865,0.015,0.00022
linear_regression,TAtracado,500,6273,36.26843594314725,0.1862094431064023,20.110385459065437,0.035,0.00015
linear_regression,TAtracado,500,7777,36.827565089146205,0.16092457217472977,21.143122751116753,0.012,0.0002
linear_regression,TAtracado,500,8192,36.13656491997752,0.19211652416500125,19.652412219643594,0.012,0.00014
linear_regression,TAtracado,500,9001,34.75982191642866,0.2525019275776671,18.573201094269752,0.013,0.0002
linear_regression,TAtracado,500,10240,44.16201080546128,-0.20657041115874497,27.816398416161537,0.014,0.00016
linear_regression,TAtracado,500,11111,38.7894659854406,0.06914380597683978,21.499490339159966,0.012,0.00017
linear_regression,TAtracado,500,12345,43.19175770207305,-0.154135362234465,23.051189475655555,0.013,0.00015
linear_regression,TAtracado,500,13579,34.945509736931605,0.2444942900141852,19.206764186024667,0.012,0.00014
linear_regression,TAtracado,500,14641,37.468057454229964,0.13148495387786785,21.06152321636677,0.012,0.00015
linear_regression,TAtracado,500,15360,35.37460472271126,0.22582671092138662,19.350752046704294,0.013,0.00027
linear_regression,TAtracado,500,16384,35.34120370831396,0.22728798324481214,20.6200224930048,0.012,0.00021
linear_regression,TAtracado,1500,42,34.99241138472103,0.2424649453616493,18.658352264761923,0.216,0.00048
linear_regression,TAtracado,1500,137,33.14691040720732,0.32026270267393675,18.57006286919117,0.171,0.00014
linear_regression,TAtracado,1500,256,30.841917708205333,0.41151182633185435,17.97177253782749,0.181,0.00025
linear_regression,TAtracado,1500,512,32.55088598931733,0.3444880407575195,17.27463298022747,0.172,0.00016
linear_regression,TAtracado,1500,1024,32.346229179298305,0.35270491393277825,17.944674165844916,0.16,0.00015
linear_regression,TAtracado,1500,2048,32.388005565440004,0.3510318217171171,17.874745703339578,0.242,0.00064
linear_regression,TAtracado,1500,3141,32.71357485309407,0.33791918731920256,18.285481231808664,0.175,0.0002
linear_regression,TAtracado,1500,4096,31.409798546826586,0.389641083406976,17.416867962479593,0.224,0.0002
linear_regression,TAtracado,1500,5000,33.56833014443578,0.30286888474453055,19.074350355267526,0.202,0.00032
linear_regression,TAtracado,1500,6273,34.656791771199075,0.2569266163409021,17.80195248425007,0.183,0.00016
linear_regression,TAtracado,1500,7777,33.53471685636534,0.304264315304996,19.3069303137064,0.193,0.00019
linear_regression,TAtracado,1500,8192,32.80387475186804,0.3342590343330065,19.105227424502374,0.194,0.00041
linear_regression,TAtracado,1500,9001,35.367443720564964,0.22614011628646302,19.904692988991737,0.247,0.00036
linear_regression,TAtracado,1500,10240,35.96935524051755,0.19957563961715918,20.98175575077534,0.236,0.00046
linear_regression,TAtracado,1500,11111,32.59417930916196,0.3427431935401781,17.788363979458808,0.198,0.0002
linear_regression,TAtracado,1500,12345,33.429168556845525,0.30863698705690457,18.350094296336174,0.177,0.00025
linear_regression,TAtracado,1500,13579,36.73734917525021,0.1650304769942319,20.381325932145117,0.167,0.00022
linear_regression,TAtracado,1500,14641,31.58507184495422,0.3828102147141277,17.780151796936988,0.168,0.00016
linear_regression,TAtracado,1500,15360,35.31761418567061,0.22831917756353037,20.495784614682197,0.181,0.00033
linear_regression,TAtracado,1500,16384,31.07156265011096,0.4027155858613197,18.36829292356968,0.167,0.00022
linear_regression,TAtracado,3000,42,29.599398072888693,0.457973212442889,16.984552478194235,0.776,0.00059
linear_regression,TAtracado,3000,137,29.043357339091504,0.47814646693697893,16.21612052500248,0.745,0.00062
linear_regression,TAtracado,3000,256,31.76362479993886,0.3758124438541892,18.179207193255426,0.698,0.00029
linear_regression,TAtracado,3000,512,31.548418791364657,0.38424182547908026,17.556775462031364,0.705,0.00026
linear_regression,TAtracado,3000,1024,31.062409073382817,0.40306744994054644,18.879476669430733,0.879,0.00069
linear_regression,TAtracado,3000,2048,29.61722428221464,0.457320145613501,16.398573301434517,0.737,0.00037
linear_regression,TAtracado,3000,3141,31.14763634894603,0.3997872968335445,17.935554595589636,0.756,0.00048
linear_regression,TAtracado,3000,4096,32.07459442222636,0.36353087856039956,18.61042372763157,0.803,0.00053
linear_regression,TAtracado,3000,5000,32.84865590094202,0.33244016418194133,18.101970774531363,0.709,0.00023
linear_regression,TAtracado,3000,6273,32.546459830967805,0.3446662971940019,18.25294685661793,0.75,0.00033
linear_regression,TAtracado,3000,7777,32.79037997853262,0.3348066632693766,18.29168265759945,0.673,0.00027
linear_regression,TAtracado,3000,8192,33.604368608047544,0.3013712218968785,18.79749719321728,0.741,0.00059
linear_regression,TAtracado,3000,9001,29.555378586089347,0.4595841910955685,16.63203531205654,0.808,0.00041
linear_regression,TAtracado,3000,10240,31.96757462728764,0.36777106681463134,18.278656221032143,0.763,0.00119
linear_regression,TAtracado,3000,11111,29.494307577275265,0.46181523275268443,16.918217585682868,0.697,0.00016
linear_regression,TAtracado,3000,12345,34.09695276929361,0.2807396375378035,20.058391072154045,0.716,0.00032
linear_regression,TAtracado,3000,13579,31.48756933548745,0.3866148392344232,16.974111903309822,0.695,0.00046
linear_regression,TAtracado,3000,14641,29.821318375752217,0.44981509577436063,16.166014835238457,0.688,0.00019
linear_regression,TAtracado,3000,15360,33.58463093863533,0.3021916660731455,18.201130514740942,0.736,0.00129
linear_regression,TAtracado,3000,16384,33.35933969294723,0.31152229194268155,18.64457560122013,0.699,0.00029
linear_regression,TAtracado,6000,42,30.78632351552283,0.41363147651649745,16.99056590616703,1.07,0.00075
linear_regression,TAtracado,6000,137,30.147630803386644,0.43770869506160115,16.96856158077717,1.494,0.04597
linear_regression,TAtracado,6000,256,29.38419130711402,0.46582633020159525,16.60048725426197,1.395,0.00187
linear_regression,TAtracado,6000,512,30.296547039332786,0.43214002462249845,16.754994071125985,1.37,0.00153
linear_regression,TAtracado,6000,1024,30.279631407213863,0.43277396015465,17.0422726804018,1.512,0.00121
linear_regression,TAtracado,6000,2048,26.46937845768734,0.5665465354838544,15.845842145085335,1.201,0.00117
linear_regression,TAtracado,6000,3141,28.727649943919626,0.4894301190096978,16.69491107046604,1.39,0.0009
linear_regression,TAtracado,6000,4096,29.79351164280509,0.45084065150913055,17.469172504544257,1.376,0.00148
linear_regression,TAtracado,6000,5000,30.180946771796233,0.43646523878521015,17.51286798775196,1.457,0.00244
linear_regression,TAtracado,6000,6273,30.25144605726639,0.43382945672719986,17.316309537291527,1.696,0.00487
linear_regression,TAtracado,6000,7777,30.047547064267775,0.4414358737635383,17.05013653099537,1.429,0.00186
linear_regression,TAtracado,6000,8192,31.08720460410398,0.40211406819270845,17.53617445528507,2.054,0.00434
linear_regression,TAtracado,6000,9001,28.686541630708515,0.490890290627102,16.38330357849598,1.91,0.006
linear_regression,TAtracado,6000,10240,30.889170146859897,0.40970721720761405,18.755524242520334,1.87,0.00578
linear_regression,TAtracado,6000,11111,31.308137928236103,0.39358565189013495,17.377777739167215,1.467,0.00224
linear_regression,TAtracado,6000,12345,30.334828707813887,0.4307040615484574,17.103753207325937,1.179,0.00744
linear_regression,TAtracado,6000,13579,27.45469252424084,0.5336755786437686,16.152044597268105,1.276,0.00162
linear_regression,TAtracado,6000,14641,29.483475055793896,0.46221048376503715,16.728863874077796,1.427,0.00225
linear_regression,TAtracado,6000,15360,29.83672569448795,0.4492464378844707,16.64041038811207,1.505,0.0084
linear_regression,TAtracado,6000,16384,28.270507564505078,0.5055502027339533,16.665232670903205,1.188,0.00076
